cif_id,target
La6O18Re4_ICSD_30535,0.4973
Cu1O2Y1_ICSD_95673,2.7634
Li1Lu1Sn2_ICSD_642111,0.0
As3Ba1_ICSD_86402,0.0
Cr1O7P2Rb1_ICSD_710074,2.82
Ca1H4O6S1_ICSD_246242,5.2829999999999995
Fe3N1W3_ICSD_59255,0.0
Fe1Nb4Se8_ICSD_632812,0.0
Al1Pd2Sc1_ICSD_58120,0.0
Ge1I3La3_ICSD_414174,0.0
C1Ru1_ICSD_188286,0.9585
K5Sb4_ICSD_56530,0.0
Ho1P1S4_ICSD_416186,2.1538
Cu1F1Na0.125S1Sr0.875_ICSD_157434,0.0
Ge2Th1_ICSD_638027,0.0
Ce3Cu1Ge1S7_ICSD_155073,1.7138
Ge3U1_ICSD_638072,0.0
Ag1Ho1Sn1_ICSD_55824,0.0
Al2Dy1_ICSD_150945,0.0
Co1P1_ICSD_43401,0.0
Cu1K2S3Sb1_ICSD_415483,1.4505
W1_ICSD_653432,0.0
Ba3In2O16P4_ICSD_180004,3.8258
Ga1O3Pr1_ICSD_76049,0.6346
Fe2Na3O12P3_ICSD_66405,2.1177
F6K2Na1Y1_ICSD_22115,6.25
In1Pd2Sr2_ICSD_391432,0.0
Co3S2Sn2_ICSD_173760,0.0
Sb2Se1Te2_ICSD_2085,0.0
Dy3Pt1_ICSD_630113,0.0
O3Rb1Ta1_ICSD_1633,3.717
Cr1I6Tl4_ICSD_15502,1.4506
B1Cd1Li1O3_ICSD_20835,2.2141
Ca1O3Zr1_ICSD_97463,3.8241
Co1Dy2In8_ICSD_622690,0.0
Cu6Pu1_ICSD_628756,0.0
Al10Ba2H2O18_ICSD_33282,1.8639
Al1Ce1O3_ICSD_245563,3.6886
Lu1Pd2Si1_ICSD_642506,0.0
La3Pt4Zn4_ICSD_182775,0.0
Ca3Cr2O12Si3_ICSD_82743,3.3536
K2O8S2_ICSD_16972,3.4960000000000004
O4Ti1Zn2_ICSD_166486,3.1011
Cr1Ge2Na1O6_ICSD_174433,2.8063
Hf1N1_ICSD_638657,0.0
Al14O25Sr4_ICSD_88527,3.9508
H3O3Tb1_ICSD_1224,3.5517
Cs1H1_ICSD_53236,2.3222
Mn3P6Pd20_ICSD_156066,0.0
C1Cl1N1_ICSD_16660,5.7867
La1Ni4Sn2_ICSD_641589,0.0
Mg1Zn2_ICSD_642928,0.0
As2Ta1_ICSD_107966,0.0
Br3Cd1H4N1_ICSD_71849,2.6224
Mn2Pu1Si2_ICSD_602708,0.0
Ag7P1Se6_ICSD_601452,0.6704
Hg1N6_ICSD_21029,2.5722
Bi2O3_ICSD_168808,0.106
Co1Hf1_ICSD_102480,0.0
Cr1O4Pb1_ICSD_26484,1.8163
O8Se2Sr1U1_ICSD_171869,2.8526
Co2Sn1_ICSD_625262,0.0
Mo1O3_ICSD_151751,1.8574
Tc1_ICSD_653014,0.0
Ge1Mn1Te4Tl2_ICSD_172506,0.3606
Ce1S2_ICSD_653996,0.3473
Se4V3_ICSD_84195,1.0112
Dy1Ga3_ICSD_629704,0.0
Al2Ce1_ICSD_606373,0.0
Al1Er1Pd1_ICSD_607432,0.0
B1O5P1Pb1_ICSD_93598,4.2822
Al3Ba10Ge7_ICSD_1078,0.0
Ir1O6Sr3Zn1_ICSD_82659,0.0
Ho5Ir3_ICSD_639351,0.0
B4Mo1Th1_ICSD_108898,0.0
Co13La1_ICSD_623975,0.0
Na1_ICSD_53753,0.0
F6K2Na1V1_ICSD_186883,0.0
Ge1Mg2O4_ICSD_161258,3.0164
C3Cl3Cs1O3Os1_ICSD_39588,3.7058
Ni1Pt1_ICSD_646300,0.0
Lu5Pb3_ICSD_168438,0.0
Ag1Ga1Te2_ICSD_605236,0.5254
Er1In3_ICSD_103250,0.0
I1O7Sb5_ICSD_146,2.5652
Ag1Cd1_ICSD_604896,0.0
Ba1Rh2Si2_ICSD_50158,0.0
Co5La1_ICSD_623989,0.0
Bi1Cu1Mg1_ICSD_58774,0.0
Ni1Y1_ICSD_647106,0.0
B3Li1O5_ICSD_415201,6.3508
Rh1Se1_ICSD_52069,0.0
I3Pr3Pt1_ICSD_71515,0.0
H4Li1N2Rb1_ICSD_95786,2.3348
Ba2O6Sr1W1_ICSD_246114,3.0555
Ni5Th1_ICSD_646923,0.0
B6Y1_ICSD_54730,0.0
Hg1O1_ICSD_40316,1.1971
As2Ca1Zn2_ICSD_609920,0.7229
Cd1Te4Tl2_ICSD_620549,0.1117
Bi2Cd1Ge1O6_ICSD_82157,1.9139
Cu1S2Sb1_ICSD_628829,1.0218
N4Ta2_ICSD_182351,0.0
Cu1Er1S2_ICSD_156291,1.9183
O7Ru2Sr3_ICSD_33803,0.0
Au1Zr2_ICSD_612511,0.0
Sr1_ICSD_56503,0.0
La1Pb3_ICSD_641647,0.0
Al3Ca2H1O13Si3_ICSD_62397,5.0422
Ag4Eu1Sb2_ICSD_424312,0.0
Eu1Pd1Sn1_ICSD_657622,0.0
As3Cu13S16V1_ICSD_610353,0.0
Ge1Mn1Rh2_ICSD_637071,0.0
B2Co3Dy1_ICSD_659056,0.0
Er2Fe1Si2_ICSD_99216,0.0
Ga1Mn1Ni2_ICSD_153292,0.0
Fe1Si2Ti1_ICSD_166099,0.0
Li2Mg1Si1_ICSD_150212,0.0
Pb1Te3Tl4_ICSD_648622,0.1015
Ni2Si2Yb1_ICSD_79940,0.0
Dy2Hf2O7_ICSD_245138,3.2251
Gd1Se1_ICSD_636388,0.0
In1P1_ICSD_600506,0.5777
Cr2Fe1O4_ICSD_183965,0.0
Mn23Tb6_ICSD_643766,0.0
Bi1Na1O2_ICSD_173624,1.2152
B1Nb5Si3_ICSD_614916,0.0
Al4Mg2O18Si5_ICSD_261438,4.8236
Al1Ni2Zr1_ICSD_608973,0.0
Dy1Si1_ICSD_180226,0.0
In3Ru1_ICSD_59518,0.1768
Cu5La1_ICSD_628212,0.0
F6K1Na1Si1_ICSD_71334,6.9729
F6Li1P1_ICSD_74830,7.5216
B12Y1_ICSD_615707,0.0
Be1F4Li2_ICSD_14360,7.5901
Ag1C1_ICSD_183175,0.0
Ni2Si2Th1_ICSD_18159,0.0
As1Hf1Ru1_ICSD_604605,0.0
Ni3Ta1_ICSD_646830,0.0
Mo1_ICSD_643959,0.0
Ce1Pd3_ICSD_621811,0.0
Er7Rh3_ICSD_631007,0.0
Cu1Mn2O4_ICSD_201399,0.0
K1S2Ti1_ICSD_166489,0.0
Co1O4Se1_ICSD_109072,2.7538
C1O4Rb4_ICSD_245438,1.162
C2Mo1U1_ICSD_16549,0.0
Ge1K4O4_ICSD_37271,2.7865
C9Fe2O9_ICSD_6010,2.5989
Nd1Rh2Si2_ICSD_601630,0.0
Cl1N1O6_ICSD_25817,1.3795
Ba5Ge3_ICSD_409375,0.0
Ba1Mg0.333O3Ta0.667_ICSD_95495,3.3957
Hg1K6S4_ICSD_266,1.7077
O2U1_ICSD_647597,0.0
Ca5P8_ICSD_74854,1.1395
Hf1Pt1_ICSD_638781,0.0
Cu2Li1P1_ICSD_659706,0.0
Hg3La1_ICSD_639068,0.0
Cu2Mg1_ICSD_628327,0.0
Pt3Zr1_ICSD_105858,0.0
Ir5Nd1_ICSD_104521,0.0
K1Nb8O14_ICSD_71218,0.0
Cs4Si4_ICSD_409854,1.5676
Cu3Gd3Sb4_ICSD_658641,0.0
Co1P2U1_ICSD_656838,0.0
Mg1Sr1_ICSD_642865,0.0
Mn1P1S3_ICSD_643231,1.4140000000000001
Pd3Sb4U3_ICSD_648799,0.0
Ge1O3Sr1_ICSD_59303,3.3222
Pu1_ICSD_649893,0.0
B4Co2Mo1_ICSD_44175,0.0
P2Rb4Se9_ICSD_415020,1.4233
Co3O8P2_ICSD_4268,3.5659
Fe2Pr1Si2_ICSD_57292,0.0
S2Ta1_ICSD_24756,0.0
S5Sb2Sn2_ICSD_35641,0.777
Nd1Zn5_ICSD_105302,0.0
Gd1_ICSD_635712,0.0
Cr2O4Zn1_ICSD_171893,4.3245
Fe5Nd1_ICSD_103549,0.0
Al1Pt1Ti1_ICSD_163350,0.0
Mn1Pr1Si2_ICSD_643350,0.0
Cl2Ni7O18Te6_ICSD_240326,2.8041
Cd1Dy2Se4_ICSD_246499,0.619
Cu2Ga1Ho1O7Sr2_ICSD_71269,0.0
I12Ru2Te14_ICSD_425196,0.9308
Ni1Pr1_ICSD_646227,0.0
Au1_ICSD_611624,0.0
Dy1Tl1_ICSD_103375,0.0
B1Ca1Ni4_ICSD_36504,0.0
H6Na1O6P1_ICSD_65,5.2145
Co1S2_ICSD_53067,0.0
C2Cl2H10N2Pt1_ICSD_240919,3.0964
C1Ca1F1K1O3_ICSD_154681,4.3435
Ce1O4V1_ICSD_157326,2.5034
Co1P1Ta4_ICSD_624637,0.0
Li1Mo1O2_ICSD_165327,0.0
Br4Sn1_ICSD_51570,2.4422
Cl3Cs1Pb1_ICSD_201250,2.1936
C60Rb6_ICSD_66880,0.6934
Ag1Fe1S2_ICSD_605138,0.0
Pu1Re2_ICSD_649899,0.0
Os2Sm1_ICSD_150521,0.0
Ge2Pt1_ICSD_637638,0.0
Ge1S8V4_ICSD_50502,0.0
Cl4Os1_ICSD_1165,1.6392
Ce1Cu2Zn3_ICSD_99222,0.0
Br1O3Rb1_ICSD_74768,3.9725
Ba1La2O14Te5_ICSD_417616,3.2263
As1La1O4_ICSD_155917,3.6442
F6S1_ICSD_63332,6.1255
Ag1C1N1O1_ICSD_23833,3.2206
I1Li1_ICSD_53820,4.2453
As12La1Ru4_ICSD_610778,0.0
Al3Ni2Th1_ICSD_58061,0.0
Cs2O13V5_ICSD_849,0.0
O3Pu2_ICSD_201075,0.0
Cr1O4Yb1_ICSD_26987,0.5105
Ag1Sn1Y1_ICSD_245234,0.0
As2F8O2Rb2_ICSD_9028,3.6406
Ba1O8P2Sn1_ICSD_420129,3.1813
Dy3Os1_ICSD_630049,0.0
Al1N1Ti2_ICSD_157766,0.0
C1Ge1_ICSD_182364,0.0
Ge2Zr1_ICSD_16696,0.0
Ag5Ba2La1S6_ICSD_67894,1.6645
C1H3N1O1Si1_ICSD_201196,5.6253
C6F2H14Mo1N2O4_ICSD_260767,3.1587
H1K2N1O7S2_ICSD_201200,4.7385
Ca1O4W1_ICSD_60547,4.0948
Ba1Li2O4Si1_ICSD_260259,4.386
Li16N8O1Ta2_ICSD_71696,3.3555
Fe2Mn1O4_ICSD_24497,0.8808
C5H11Mn1N1O6_ICSD_261977,0.0
Eu1K1Na1O5Ta1_ICSD_173777,0.0
B1Ta2_ICSD_615503,0.0
B3Li1S6Sr1_ICSD_79616,2.9052
Pr1_ICSD_43576,0.0
Ga5Tb3_ICSD_635499,0.0
Ce1Pt1Zn1_ICSD_418546,0.0
Nb2O12P3_ICSD_65658,0.0
Cu3O16P4Sr3_ICSD_51713,1.5522
Na1O4Pt3_ICSD_27052,0.0
Cu2Hg1Se4Sn1_ICSD_95119,0.0
In1La3_ICSD_639851,0.0
B6La1_ICSD_614605,0.0
Y2Zn17_ICSD_653458,0.0
Co4Nb2P3_ICSD_624295,0.0
Ba2In1Sb1Se5_ICSD_425179,0.8028
Ru1Ta1_ICSD_650692,0.0
F7Sn1Y1_ICSD_74963,4.3482
As2Ba1Cd2_ICSD_609847,0.2443
Br14Mo6Pb1_ICSD_36573,2.4885
Hf1O4Si1_ICSD_59111,5.3075
Al3Sc1_ICSD_107878,0.0
N3P1Zn2_ICSD_422150,3.2646
B1Cr1_ICSD_613473,0.0
Au1N12Rb1_ICSD_416488,1.4977
N5Ta3_ICSD_76460,1.4467
Ge3V1_ICSD_638098,0.0
Br3Cd1Cs1_ICSD_281176,3.0035
Ca2Cu1O3_ICSD_80666,0.0
Br1Tl1_ICSD_61532,1.9503
Cl3Sb1_ICSD_8258,3.7569999999999997
Ce1Ni2Si2_ICSD_91798,0.0
Fe1O4S1_ICSD_240947,3.693
F3K1Zn1_ICSD_186222,5.183
Li1O2Sc1_ICSD_31316,4.3532
Ba4P3_ICSD_73206,0.7444
Co2In1Tb1_ICSD_370040,0.0
F4O1Ru1_ICSD_417248,1.0551
Ca1Co2P2_ICSD_10462,0.0
I1K1Ni1O6_ICSD_60313,1.7027
C2H7N1O1S1_ICSD_406520,5.0278
Cu3S4Sb1_ICSD_64721,0.0
Al1O4V1_ICSD_165903,3.0435
Mo3Os1_ICSD_644079,0.0
Gd1Ni2Si2_ICSD_53619,0.0
La1Rh1Si2_ICSD_602316,0.0
La3Sn5_ICSD_641994,0.0
Al2Ca3O12Si3_ICSD_94612,4.9987
O6Ta2V1_ICSD_23600,0.9949
C6Cl4La6_ICSD_416906,0.0
H16Mg3O16P2_ICSD_202099,4.9641
K1O2Tl1_ICSD_33553,0.8816
N1Pt1_ICSD_163864,0.0
Cl12Re2S1_ICSD_411053,1.4478
Cd2O7Os2_ICSD_155763,0.0
C3O11Tl4U1_ICSD_61345,2.9157
C1Er5Ge3_ICSD_617665,0.0
Ce1Cl6Cs2_ICSD_14339,2.2696
Cd1Dy4Rh1_ICSD_417047,0.0
La5Si4_ICSD_247813,0.0
O7Pt2Sb2_ICSD_108965,0.0
Ge2Ho1Ir1_ICSD_93337,0.0
Ga1La1_ICSD_423623,0.0
Bi1Te1_ICSD_30525,0.0
O4P1Y1_ICSD_24514,5.8066
Au2O4Sr1_ICSD_80328,1.7725
Br6Rb2W1_ICSD_402439,0.0
P11Rb3_ICSD_647982,1.9336
Co1Ga1Mn1V1_ICSD_183629,0.0
La1P1_ICSD_163360,0.0
B1Re3_ICSD_615241,0.0
As2F12N4Se6_ICSD_73585,1.1967
Na4Ni7O24P6_ICSD_201760,3.1522
Pd2Si1Sm1_ICSD_648860,0.0
C6Cr3W20_ICSD_617559,0.0
Ag1As1Mg1_ICSD_43819,0.0
C2H6P2S6_ICSD_320555,2.2058
H8K2N4Zn1_ICSD_50167,2.1177
Li2S3Te1_ICSD_415120,0.9734
C3Ca2H1Li1_ICSD_188224,1.2462
Ga1Se1_ICSD_20237,0.0
B5Mo2_ICSD_614810,0.0
As1Bi1O4_ICSD_30636,2.7352
Sn1Sr1Zn1_ICSD_54356,0.0
Cd1Lu1_ICSD_102020,0.0
H2K1N1O3S1_ICSD_15324,5.1565
Hg1Pt1_ICSD_639151,0.0
Ga1Hf1Ni2_ICSD_634320,0.0
Cu1Sb3Zr2_ICSD_93242,0.0
Ge3Li2Ni1O8_ICSD_68339,2.8891
H6Li1Mo1N1O5_ICSD_39266,4.1261
Na1Tl1_ICSD_645049,0.0
Dy1Ge1Mn1_ICSD_97794,0.0
C1Ni2Ta4_ICSD_618567,0.0
C1Si1_ICSD_42855,2.2984
H2K1O4P1_ICSD_186817,5.4042
Eu3Ni6Si2_ICSD_631451,0.0
B2Fe2Ho1_ICSD_613974,0.0
Ho1K1O8W2_ICSD_182626,3.5028
Cr2Cu1Se4_ICSD_625807,0.0
Dy1I3O9_ICSD_417478,3.5304
Fe23Y6_ICSD_103701,0.0
Er1Mn2Si2_ICSD_55768,0.0
Ge2Pd2U1_ICSD_108866,0.0
Cl1N1Zr1_ICSD_89172,1.7602
Fe1Sn1_ICSD_152339,0.0
As1Fe1Li1_ICSD_166457,0.0
Ca1H4Mg1Ni1_ICSD_400003,1.9525
Mn1S2_ICSD_643452,1.2339
Ir1O2_ICSD_56009,0.0
Dy1Ge1Ti1_ICSD_85907,0.0
Ir1_ICSD_640729,0.0
Ni16Si7Ta6_ICSD_646599,0.0
Ba1Co1O3_ICSD_173504,0.6168
O2Pb1_ICSD_415269,0.0
Ba1Se5U2_ICSD_616132,0.5176
C1In1Ti2_ICSD_163513,0.0
Cu1S7Sn1Y3_ICSD_628890,1.361
Co4Ge12Ho7In1_ICSD_158001,0.0
Ge4Li9_ICSD_25308,0.0
C2Cs2H8Mg1O10_ICSD_87949,4.4991
Gd1Pt1_ICSD_636215,0.0
Mn1Rb1Te2_ICSD_87984,0.0
O4Sn1Sr2_ICSD_81851,2.2524
Al3V1_ICSD_58201,0.0
Na4O12Si3Zr2_ICSD_15545,4.3175
Au1Cl4Tl1_ICSD_62107,1.8175
Ag1Cu4Ho1_ICSD_605023,0.0
F3Ni1Rb1_ICSD_91834,4.0541
Nd2O7Zr2_ICSD_154754,3.3495
Pr1Sn1Zn1_ICSD_152625,0.0
Au1Ba4Na1O8_ICSD_73189,1.3663
Ce1Si2_ICSD_622204,0.0
Pd2S4U1_ICSD_62121,0.0
Mg1Mn2O4_ICSD_16858,1.7773
O7Pr2Zr2_ICSD_150207,3.4291
In1Sb1_ICSD_640431,0.0
K2Sn1Te5_ICSD_36215,0.4475
Pa1_ICSD_77862,0.0
Cr1K1O2_ICSD_40267,3.3747
Cr2Ge2Th1_ICSD_43285,0.0
P1S4Sn1Tl1_ICSD_68294,1.8642
O4P1Sc1_ICSD_74483,4.8931
Ir1Ti3_ICSD_641124,0.0
Ga1Hf1Rh1_ICSD_634326,0.0
Al1B4Yb1_ICSD_167532,0.0
Ce3In1_ICSD_621360,0.0
Ag4P2S6_ICSD_24782,2.015
Ru1Th1_ICSD_650725,0.0
Zn22Zr1_ICSD_106238,0.0
C1Tl1Zr2_ICSD_618976,0.0
Al1As1_ICSD_606008,1.5011
H1_ICSD_426942,8.6119
Ga2Sc1_ICSD_635342,0.0
Co2P2Sm1_ICSD_624631,0.0
Br2Ca1_ICSD_56763,4.6080000000000005
C4Ca1Mg3O12_ICSD_201729,4.8082
C1Mo1_ICSD_43523,0.0
Cu3Ti2_ICSD_103132,0.0
Mo1N1_ICSD_168365,0.0
Mn1Te2_ICSD_24021,0.6153
Sn3U1_ICSD_150480,0.0
H1Li1Nd2O3_ICSD_56746,1.6156
Ge4S10Tl4_ICSD_640,2.0507
Au1Pr2_ICSD_150634,0.0
Cu1In1Tb1_ICSD_260991,0.0
Ca5P12Rh19_ICSD_412128,0.0
Ba3Fe3Se7_ICSD_16310,0.3994
Li2Te1_ICSD_642399,2.498
Nd2O13Te2W2_ICSD_249540,3.2012
Cu6Ga5Mg2_ICSD_240092,0.0
In1Yb1Zn1_ICSD_640716,0.0
Co2Dy3Ge4_ICSD_622666,0.0
Cl3Re1_ICSD_62222,0.8825
B1Co3O5_ICSD_93484,0.7721
Al1Ca1Pd1_ICSD_370036,0.0
C2Ir1_ICSD_181488,0.0
C1Co3Mo3_ICSD_617424,0.0
C1Fe2_ICSD_76826,0.0
B2Fe1Rh5Sc2_ICSD_51437,0.0
Al2Ge2Sr3_ICSD_52617,0.0
B4Ru1U1_ICSD_615390,0.0
Ge4La3Li4_ICSD_262432,0.0
Mg2Yb1_ICSD_642919,0.0
La3N6Ta2_ICSD_411471,0.0
B2Nb3_ICSD_107319,0.0
Ba2O6Re1Y1_ICSD_94215,0.0
Au1In1Li2_ICSD_58497,0.0
Er6H40N8O49_ICSD_418821,3.0203
Co1Ge1Mg1_ICSD_418853,0.0
C1K1N1_ICSD_173942,5.218999999999999
Ca1_ICSD_181068,0.0
Pt3Zn1_ICSD_105853,0.0
C1O1_ICSD_40937,6.0226
Cr1Ge2Li1O6_ICSD_174432,2.9579
Al1Lu1Ni1_ICSD_608393,0.0
C1In1Ti3_ICSD_163844,0.0
C5O5P4S3W1_ICSD_260744,2.3828
Ca1Cd2Pd1_ICSD_425509,0.0
Cl2Cu3O4Sr2_ICSD_427,0.0
Co1Sc2Si2_ICSD_624952,0.0
C1Mo2_ICSD_43322,0.0
As1Sr1_ICSD_26264,0.0
H2Sc1_ICSD_638458,0.0
Au1In2Na1_ICSD_107505,0.0
Fe1S1_ICSD_35005,0.5272
Bi6Br2O14Se3_ICSD_423997,3.0649
Mn2Ta1_ICSD_643760,0.0
Rh3Si4_ICSD_24354,0.0
Cr1Er3S6_ICSD_249845,0.5775
Ag3S6Sb2Tl3_ICSD_160100,1.6108
I1In1_ICSD_55185,1.3079
I5In1Sn2_ICSD_151995,1.4196
Fe1Sb1_ICSD_53535,0.0
H30N7O12P3_ICSD_170053,4.6235
Cu1Ge4Hf2_ICSD_30733,0.0
C1Co3_ICSD_43521,0.0
Bi1Fe1O3_ICSD_163687,1.8940000000000001
I1La2Ni2_ICSD_165262,0.0
Co16Sc6Si7_ICSD_624944,0.0
Br2Ca3Si1_ICSD_89538,0.319
Al1C2Ta3_ICSD_249399,0.0
Ag5Eu1_ICSD_605128,0.0
Fe1Ge2La1_ICSD_632049,0.0
Al1H4Na1_ICSD_154913,4.6685
Ce1Se2_ICSD_108265,0.0
Se2V1_ICSD_652163,0.0
Ge2Na6Te6_ICSD_47113,1.261
Ca3Hg2_ICSD_58904,0.0
C1O6Pb2S2_ICSD_188930,2.7259
As2Ni5_ICSD_611034,0.0
Ni1P1Ta4_ICSD_646156,0.0
As4Cu6Hg3S12_ICSD_20424,0.4856
Cl2H8N2O2Pt1_ICSD_35759,1.969
Er1Ge1Mn1_ICSD_97799,0.0
In2O5P1_ICSD_413858,2.1097
Ba3O8P2_ICSD_410786,5.147
Er5Pb4_ICSD_630915,0.0
Ce3Tl1_ICSD_622298,0.0
Te4U3_ICSD_25681,0.0
Hf9Re4Se1_ICSD_638812,0.0
F6K1Na1Sn1_ICSD_39590,4.7017
O9Sb3Tl2_ICSD_77330,0.0
B2N4Na0.67Sr2.67_ICSD_658682,1.9733
Ag1Bi3S5_ICSD_171229,0.8085
Pt3Y1_ICSD_105846,0.0
Co1P1Sc1_ICSD_624621,0.0
Sb2Tl7_ICSD_52288,0.0
La1O7Rb1Ta2_ICSD_86208,2.5243
B2Mo1_ICSD_157529,0.0
Ba1Cu1S3Sc1_ICSD_659165,1.1741
Fe2P1_ICSD_633048,0.0
Co1P1Sm1_ICSD_624632,0.0
Mn1Sn1Te4Tl2_ICSD_172507,0.3447
Ag1Cd3F20Hf3_ICSD_78893,0.0
B2Mg1_ICSD_186389,0.0
Cd4La6Pd13_ICSD_421178,0.0
Cr2O12S3_ICSD_73248,2.7694
In1La2_ICSD_51949,0.0
F3Pb1Rb1_ICSD_49591,3.0536
Ca1Ge1_ICSD_42950,0.0
Al1Pr3_ICSD_609086,0.0
C1Pu1_ICSD_618678,0.0
Ag1Tb1Te2_ICSD_160121,0.8826
Ge1Pt2_ICSD_637640,0.0
Al1Br4Cs1_ICSD_83435,4.2529
Ce2I2Si2_ICSD_407246,0.0
Br2O2Pb3_ICSD_95510,2.3894
F6Hf1V1_ICSD_94455,3.2043
As4Ba3Li4_ICSD_280027,0.0
Ge3La4S12_ICSD_636864,2.0406
Cd1Ni4Sc1_ICSD_185106,0.0
Ge2Pr1_ICSD_76746,0.0
Ga12La2Pd1_ICSD_183717,0.0
Ir1Li1Sn4_ICSD_412252,0.0
C2O4Pb1_ICSD_109830,2.7910000000000004
Ca1P2Ru2_ICSD_61125,0.0
Er1Ga2Pd1_ICSD_600162,0.0
O8Se2Tb1V1_ICSD_421944,1.8629
Er1Pt2Si2_ICSD_630986,0.0
Ba1Co1O4Si1_ICSD_73778,3.4644
Ag1F6Sb1_ICSD_411795,3.3702
Cr5Rb1S8_ICSD_2567,1.2766
B1F4K1_ICSD_9875,7.8858
Cd1Ge1Yb1_ICSD_619963,0.0
Ca1Pb3_ICSD_58919,0.0
B13N2_ICSD_162801,0.0
F6Rb2Rh1_ICSD_28780,1.3276
Ge1N2O1Si1_ICSD_169123,3.5077
Ga2Ni6Y3_ICSD_634985,0.0
Mg1Si1Yb1_ICSD_602717,0.0
Fe3Sn1_ICSD_633757,0.0
F3Fe1K1_ICSD_107514,0.0
Cd1Dy1Ga1_ICSD_619800,0.0
F6Mo1_ICSD_153,4.0293
Ni2Si2U1_ICSD_646642,0.0
Au1Na3O2_ICSD_62066,2.1069999999999998
F1Nd1O1_ICSD_95657,3.8471
Cu1O2Sc1_ICSD_95667,2.6404
Ga1Ge1Li1O4_ICSD_67239,2.7092
Hg3I2Se2_ICSD_99093,1.0811
B6Gd2Os1_ICSD_603503,0.0
Fe1O4Sb2_ICSD_30350,1.1798
Mg4N12P6S1_ICSD_642665,4.8316
Ag1Fe1O7P2_ICSD_421413,2.2346
B1W1_ICSD_615689,0.0
Ba2Co1O6W1_ICSD_97029,0.0
Cu1N6_ICSD_28171,0.6126
Li1O5P1Ti1_ICSD_78106,3.3575
As1Na3S3_ICSD_1036,2.5147
Mo1Si2_ICSD_85756,0.0
Os1Si3Th1_ICSD_647791,0.0
Ba10Br2O30Re6_ICSD_100571,2.6563
I1N1Ti1_ICSD_27394,0.5527
Ca1Ir1Si3_ICSD_181447,0.0
As1La1_ICSD_106265,0.0
As2Zn3_ICSD_611608,0.1506
Br3Zr1_ICSD_4068,0.0
Al1Dy1Ni1_ICSD_107416,0.0
Ag1Ce1_ICSD_604939,0.0
H3Li1O6Se2_ICSD_8243,4.2998
Ba2Ca1Cu1F14Fe2_ICSD_202761,2.9842
Ba2Mn1O6W1_ICSD_51610,0.0
Ga1Ho1Mn1_ICSD_106705,0.0
In1Na1O8W2_ICSD_16263,3.2538
O12Rb2Te1W3_ICSD_97507,2.748
B6Cs1Li1O10_ICSD_75995,5.069
Lu1Pd1Sn1_ICSD_642510,0.0
As2O3_ICSD_16850,4.0171
Re2Zr1_ICSD_650209,0.0
Ge1Rh1Sc1_ICSD_637681,0.0
Cl6K2Sn1_ICSD_604,2.1333
H6Na2O6Sn1_ICSD_92464,3.0969
H2Mn3Na1O12P3_ICSD_79417,3.3453
Co3Ti1_ICSD_625468,0.0
Er2Ga3.33_ICSD_630533,0.0
C4Cr1H8N6S4_ICSD_69067,2.428
Mn1O4Rb1V1_ICSD_246201,2.7626
O14Tl3V5_ICSD_248229,2.1645
Ga1Ge1Sr1_ICSD_634281,0.0
Cs2F6Mn1_ICSD_47201,3.2328
Li2O7Ti3_ICSD_426263,3.4282
I1S1Sb1_ICSD_85299,1.5262
Si2W1_ICSD_73599,0.0
F12O8Os2Xe2_ICSD_260293,2.6095
Bi1O4Ta1_ICSD_97423,3.0015
Co17Ho2_ICSD_623812,0.0
S1U1_ICSD_600643,0.0
As2Ca1Fe2_ICSD_166017,0.0
Ag3C6Cd1N6Rb1_ICSD_75503,3.4087
B1Nd1O3_ICSD_240380,3.8737
C1Er3Ga1_ICSD_76818,0.0
C5Fe1O5_ICSD_23918,3.639
C4Rh1Sc3_ICSD_657400,0.0
Cl18K2Zr7_ICSD_15278,0.0
N1Ni2Ta4_ICSD_644599,0.0
I1O6Rb1Sn1_ICSD_73614,2.0282
C1Nb2Sn1_ICSD_161071,0.0
Pd2Sn1_ICSD_42595,0.0
Al3Hf5_ICSD_57898,0.0
Fe2P2Sr1_ICSD_10467,0.0
C2Fe1Pu1_ICSD_617815,0.0
Ba1Ge1Mn1_ICSD_615891,0.0
Pt5Pu1_ICSD_23043,0.0
Ni1Pd1Te1_ICSD_419759,0.0
Ag3Te2Tl1_ICSD_42483,0.0
K2O5Si2_ICSD_280480,4.3171
Li22Si5_ICSD_642370,0.0
O7V2Zr1_ICSD_84885,2.5788
Eu1_ICSD_53422,0.0
Ba2Ca1O6Os1_ICSD_171989,0.0
Te2V1_ICSD_603582,0.0
As2Be2Ca1_ICSD_609867,0.6583
Au3Ho3Sb4_ICSD_612001,0.4628
Al6F21Na1Rb2_ICSD_68555,6.9954
Gd1In3_ICSD_635829,0.0
F6Rb1Sb1_ICSD_408071,4.8996
Er1Ni2_ICSD_630856,0.0
Dy1I1S1_ICSD_79107,2.707
Br16Re4Te8_ICSD_78924,2.0504
Cr1Hf1Si2_ICSD_626159,0.0
Te1_ICSD_23067,0.1537
Ba1Mo3Te3_ICSD_603674,0.0
Al3Dy1_ICSD_607225,0.0
N1Th1_ICSD_61758,0.0
Co3Mo3N1_ICSD_180407,0.0
Br1K1O3_ICSD_47173,3.8115
F4Na1Ti1_ICSD_389,3.0673
Ga1Pd2Y1_ICSD_657677,0.0
